timestamp,ekf_x,ekf_y,ekf_z,ekf_vx,ekf_vy,ekf_vz,ekf_roll,ekf_pitch,ekf_yaw
50.300000,-85.080207,-44.737798,-0.255442,5.410864,-5.194215,-0.433936,-0.408472,-6.906812,2.331673
50.400000,-84.505913,-45.185749,-0.264242,5.590894,-5.020717,-0.352034,-0.434690,-6.927112,2.378342
50.500000,-83.945497,-45.619973,-0.277556,5.632709,-4.886815,-0.216267,-0.461526,-6.947783,2.419898
50.600000,-83.351895,-46.057150,-0.270006,5.748824,-4.710138,-0.198048,-0.486996,-6.969813,2.465586
50.700000,-82.785889,-46.458160,-0.251774,5.785034,-4.421303,-0.269302,-0.510833,-6.992399,2.509367
50.800000,-82.189580,-46.850647,-0.255311,5.923484,-4.251373,-0.242473,-0.536012,-7.015896,2.558271
50.900000,-81.605632,-47.191184,-0.259249,6.024921,-4.019355,-0.279660,-0.560054,-7.040747,2.606617
51.000000,-81.022682,-47.539822,-0.265281,6.098109,-3.825299,-0.292693,-0.584214,-7.066189,2.654549
51.100000,-80.414635,-47.870633,-0.257859,6.208460,-3.669907,-0.309879,-0.607577,-7.093385,2.704537
51.200000,-79.826051,-48.177020,-0.255533,6.312421,-3.421456,-0.357798,-0.630780,-7.122998,2.757203
51.300000,-79.213189,-48.419531,-0.245831,6.369435,-3.193695,-0.500401,-0.651589,-7.151126,2.807795
51.400000,-78.587447,-48.687033,-0.257854,6.526334,-2.923327,-0.459359,-0.675512,-7.184245,2.864278
51.500000,-77.913128,-48.928374,-0.259339,6.647769,-2.792682,-0.398809,-0.698839,-7.217822,2.917792
51.600000,-77.271211,-49.161528,-0.257637,6.732589,-2.540055,-0.433725,-0.720757,-7.252286,2.972019
51.700000,-76.580300,-49.346778,-0.247566,6.873462,-2.241398,-0.454246,-0.742160,-7.289528,3.029970
51.800000,-75.903220,-49.514888,-0.237577,6.950239,-2.054466,-0.381590,-0.764241,-7.328004,3.084225
51.900000,-75.220879,-49.672148,-0.249952,7.045834,-1.900624,-0.370494,-0.784535,-7.366445,3.138652
52.000000,-74.553406,-49.812204,-0.253069,7.202696,-1.634510,-0.554143,-0.801024,-7.403601,-3.086961
52.100000,-73.875753,-49.921887,-0.293758,7.177211,-1.430450,-0.589353,-0.819046,-7.442245,-3.036260
52.200000,-73.144088,-49.959437,-0.324904,7.351958,-1.064596,-0.571608,-0.837252,-7.487123,-2.975102
52.300000,-72.405867,-50.005785,-0.306859,7.550786,-0.789132,-0.474078,-0.855400,-7.535239,-2.914289
52.400000,-71.669008,-50.052003,-0.296930,7.601460,-0.647463,-0.491240,-0.871487,-7.578777,-2.862313
52.500000,-70.930000,-50.066171,-0.313517,7.677526,-0.399089,-0.514800,-0.886318,-7.623495,-2.807327
52.600000,-70.158163,-50.047971,-0.281138,7.756680,-0.341597,-0.573309,-0.899726,-7.666211,-2.758748
52.700000,-69.418067,-50.011997,-0.263945,7.753001,-0.039159,-0.509758,-0.913318,-7.714757,-2.704944
52.800000,-68.666648,-49.989313,-0.290936,7.759402,0.190450,-0.614470,-0.924243,-7.758987,-2.654534
52.900000,-67.896188,-49.951304,-0.330706,7.981190,0.462824,-0.605739,-0.934614,-7.809754,-2.597769
53.000000,-67.116390,-49.832669,-0.326140,8.101035,0.738685,-0.534619,-0.944328,-7.862290,-2.543279
53.100000,-66.325606,-49.683925,-0.319917,8.305894,1.092325,-0.549187,-0.951867,-7.913890,-2.486730
53.200000,-65.519176,-49.538276,-0.328650,8.449664,1.353659,-0.588489,-0.958464,-7.963342,-2.434873
53.300000,-64.721505,-49.375074,-0.341317,8.389316,1.439931,-0.528258,-0.965906,-8.012437,-2.391772
53.400000,-63.890503,-49.154384,-0.334733,8.599994,1.687250,-0.537920,-0.970657,-8.064153,-2.340903
53.500000,-63.080089,-48.974003,-0.352373,8.389290,1.858627,-0.621615,-0.975291,-8.109232,-2.299813
53.600000,-62.280988,-48.733291,-0.347421,8.517503,2.161437,-0.597772,-0.978013,-8.161438,-2.250270
53.700000,-61.432132,-48.500189,-0.343090,8.711207,2.360525,-0.490682,-0.979871,-8.216324,-2.203958
53.800000,-60.620903,-48.238729,-0.339729,8.779629,2.697439,-0.585439,-0.979624,-8.264862,-2.157022
53.900000,-59.796143,-47.953224,-0.345009,8.830151,2.830908,-0.594739,-0.980174,-8.314335,-2.116414
54.000000,-58.960437,-47.638388,-0.347874,8.811940,3.089492,-0.620517,-0.978251,-8.363681,-2.073524
54.100000,-58.111098,-47.301815,-0.357831,8.791947,3.347379,-0.635148,-0.975287,-8.412922,-2.031618
54.200000,-57.295068,-46.938716,-0.327740,8.899645,3.499906,-0.559780,-0.971753,-8.465274,-1.992285
54.300000,-56.428618,-46.558190,-0.320795,8.990720,3.735614,-0.554580,-0.966621,-8.515439,-1.952454
54.400000,-55.542569,-46.162764,-0.305812,9.155076,4.016870,-0.646069,-0.960840,-8.562803,-1.912727
54.500000,-54.659254,-45.734974,-0.304619,9.131744,4.190660,-0.689840,-0.955322,-8.609511,-1.876562
54.600000,-53.781700,-45.271978,-0.302726,9.177547,4.341575,-0.616145,-0.948009,-8.659102,-1.841563
54.700000,-52.871594,-44.827897,-0.294456,9.251492,4.577161,-0.692547,-0.939646,-8.704931,-1.806051
54.800000,-51.996634,-44.346201,-0.308457,9.306987,4.824747,-0.749294,-0.930905,-8.750828,-1.770359
54.900000,-51.089863,-43.871939,-0.311009,9.430664,4.994727,-0.690490,-0.921675,-8.799016,-1.737626
55.000000,-50.181327,-43.361135,-0.319545,9.442426,5.228936,-0.692040,-0.911544,-8.844081,-1.704237
55.100000,-49.244535,-42.842485,-0.326163,9.513682,5.390716,-0.728844,-0.901729,-8.888291,-1.673666
55.200000,-48.320548,-42.260343,-0.328036,9.586244,5.635044,-0.717985,-0.890142,-8.933107,-1.641944
55.300000,-47.427270,-41.667500,-0.329497,9.464040,5.905212,-0.709281,-0.878473,-8.975391,-1.609129
55.400000,-46.520720,-41.057258,-0.341797,9.668821,6.023176,-0.762482,-0.868299,-9.018638,-1.582723
55.500000,-45.586838,-40.432963,-0.363883,9.599993,6.190135,-0.703419,-0.857178,-9.060103,-1.553980
55.600000,-44.625930,-39.811309,-0.352106,9.681663,6.416030,-0.694601,-0.845313,-9.102887,-1.525132
55.700000,-43.697404,-39.171000,-0.353431,9.740102,6.614208,-0.848105,-0.835644,-9.140850,-1.498066
55.800000,-42.760063,-38.516091,-0.325619,9.854781,6.852154,-0.748977,-0.822661,-9.184909,-1.470295
55.900000,-41.803414,-37.827405,-0.337070,9.815264,6.804407,-0.743590,-0.815870,-9.222999,-1.448665
56.000000,-40.838429,-37.141670,-0.328698,9.908513,7.042978,-0.762866,-0.804258,-9.263144,-1.422289
56.100000,-39.900345,-36.477844,-0.359552,9.979217,7.059999,-0.889718,-0.798116,-9.300009,-1.400577
56.200000,-38.920910,-35.737412,-0.354450,9.962028,7.375823,-0.811268,-0.785451,-9.339385,-1.372715
56.300000,-37.945025,-34.990477,-0.373799,10.001529,7.501229,-0.914268,-0.777626,-9.375497,-1.349919
56.400000,-36.987589,-34.235185,-0.380674,9.967418,7.730433,-0.841673,-0.766918,-9.413824,-1.324617
56.500000,-35.998189,-33.456081,-0.388654,10.120389,7.796201,-0.957373,-0.761189,-9.451386,-1.303739
56.600000,-35.004858,-32.649882,-0.387340,10.047850,7.896222,-0.907279,-0.754726,-9.487727,-1.281032
56.700000,-34.015094,-31.841333,-0.408377,10.129248,8.144811,-0.891908,-0.745311,-9.526223,-1.257174
56.800000,-33.007398,-31.039231,-0.377506,10.197073,8.242138,-0.857957,-0.739959,-9.563810,-1.235839
56.900000,-32.013795,-30.200287,-0.378112,10.296577,8.434957,-0.733750,-0.732826,-9.604236,-1.212698
57.000000,-31.000220,-29.361372,-0.381131,10.291312,8.522315,-0.882868,-0.729189,-9.637900,-1.191936
57.100000,-30.004304,-28.517186,-0.396502,10.324457,8.522127,-0.848649,-0.727457,-9.676295,-1.172246
57.200000,-28.975768,-27.630992,-0.392938,10.288543,8.682580,-0.876633,-0.723378,-9.711365,-1.150526
57.300000,-27.948350,-26.749891,-0.427701,10.354548,8.760658,-0.887888,-0.721715,-9.748880,-1.130281
57.400000,-26.956728,-25.862981,-0.444338,10.399006,8.915698,-0.815090,-0.718894,-9.787798,-1.108044
57.500000,-25.953499,-24.990742,-0.452202,10.270215,8.956231,-0.782009,-0.719082,-9.823443,-1.087791
57.600000,-24.919530,-24.099222,-0.459067,10.389012,8.984597,-0.838239,-0.720408,-9.861686,-1.067822
57.700000,-23.903722,-23.184029,-0.446446,10.388205,9.230174,-0.779332,-0.718057,-9.900367,-1.044548
57.800000,-22.933627,-22.204782,-0.418883,10.388206,9.481619,-0.764009,-0.716382,-9.938757,-1.020944
57.900000,-21.913618,-21.277854,-0.406096,10.465595,9.361866,-0.696119,-0.720230,-9.979087,-1.004144
58.000000,-20.923691,-20.372633,-0.393476,10.455907,9.449980,-0.783260,-0.721737,-10.015550,-0.984012
58.100000,-19.914811,-19.430146,-0.399589,10.510837,9.588345,-0.738002,-0.723739,-10.055741,-0.962082
58.200000,-18.893332,-18.441783,-0.378213,10.525033,9.679953,-0.779942,-0.726760,-10.093692,-0.941926
58.300000,-17.853990,-17.475043,-0.345932,10.598667,9.719744,-0.656995,-0.730812,-10.135800,-0.922053
58.400000,-16.821132,-16.497313,-0.367686,10.656643,9.760374,-0.710918,-0.734554,-10.175139,-0.903024
58.500000,-15.784035,-15.511616,-0.372168,10.684686,9.865042,-0.772747,-0.737487,-10.213848,-0.882854
58.600000,-14.745691,-14.537355,-0.387283,10.685993,9.881645,-0.669176,-0.741792,-10.256096,-0.864036
58.700000,-13.716915,-13.540513,-0.427949,10.741744,10.098113,-0.717266,-0.744177,-10.296781,-0.841084
58.800000,-12.701763,-12.539916,-0.403550,10.703647,10.106031,-0.643118,-0.748130,-10.338504,-0.822888
58.900000,-11.667559,-11.511593,-0.389589,10.736642,10.243973,-0.671980,-0.751937,-10.379038,-0.802123
59.000000,-10.626222,-10.473976,-0.391632,10.705849,10.344335,-0.713512,-0.755694,-10.419095,-0.782548
59.100000,-9.575072,-9.435053,-0.427631,10.897980,10.224892,-0.691229,-0.759910,-10.462775,-0.768693
59.200000,-8.537380,-8.406070,-0.435977,10.924958,10.207040,-0.549591,-0.763634,-10.508666,-0.752339
59.300000,-7.463471,-7.369345,-0.410346,10.938874,10.396085,-0.490548,-0.768369,-10.552493,-0.729777
59.400000,-6.427587,-6.349094,-0.393750,10.781641,10.338452,-0.493986,-0.771192,-10.594277,-0.715880
59.500000,-5.366585,-5.310316,-0.374403,10.885317,10.373260,-0.624091,-0.773963,-10.634276,-0.699767
59.600000,-4.349786,-4.253506,-0.372185,10.837989,10.469911,-0.573190,-0.777003,-10.678129,-0.681613
59.700000,-3.288005,-3.210011,-0.353913,10.916419,10.511283,-0.625757,-0.778987,-10.719944,-0.666016
59.800000,-2.207538,-2.144699,-0.404351,10.890954,10.444905,-0.637517,-0.778582,-10.762844,-0.654404
59.900000,-1.127181,-1.090391,-0.430971,10.929502,10.440458,-0.572971,-0.778283,-10.807892,-0.640213
60.000000,-0.054367,-0.047998,-0.429613,10.941230,10.478723,-0.540919,-0.778933,-10.851878,-0.624918
60.100000,1.014120,0.985244,-0.441425,10.961530,10.375449,-0.582668,-0.778174,-10.893971,-0.614393
60.200000,2.063785,2.017340,-0.423278,10.999850,10.453657,-0.536053,-0.778789,-10.938305,-0.598493
60.300000,3.116078,3.019967,-0.437143,10.947751,10.395027,-0.519979,-0.776565,-10.982176,-0.587132
60.400000,4.141765,4.086451,-0.415453,10.855165,10.464182,-0.492219,-0.775789,-11.025529,-0.571844
60.500000,5.209668,5.128391,-0.420604,10.904521,10.332844,-0.385647,-0.770838,-11.069881,-0.563228
60.600000,6.300362,6.155164,-0.432387,10.918939,10.455893,-0.384688,-0.771332,-11.112170,-0.547250
60.700000,7.336081,7.187938,-0.398265,10.927255,10.413588,-0.270253,-0.766825,-11.156011,-0.536803
60.800000,8.418621,8.196140,-0.407776,10.924458,10.388764,-0.384635,-0.763671,-11.194717,-0.525836
60.900000,9.463968,9.214652,-0.394399,10.826255,10.302758,-0.437101,-0.757479,-11.236041,-0.516876
61.000000,10.475330,10.260491,-0.422440,10.756803,10.266440,-0.520919,-0.752651,-11.275708,-0.506667
61.100000,11.553038,11.295051,-0.412873,10.864311,10.160955,-0.298359,-0.742850,-11.319268,-0.499142
61.200000,12.617179,12.317546,-0.388270,10.751155,10.135306,-0.317344,-0.737316,-11.360322,-0.488409
61.300000,13.631379,13.304031,-0.352281,10.668013,10.028233,-0.267077,-0.727949,-11.401647,-0.480136
61.400000,14.668191,14.309455,-0.332391,10.722358,10.027473,-0.148329,-0.720068,-11.442885,-0.470350
61.500000,15.685213,15.320785,-0.328525,10.627143,10.023905,-0.204012,-0.714282,-11.481865,-0.459779
61.600000,16.727687,16.315705,-0.330225,10.618840,9.979096,-0.277259,-0.707255,-11.518620,-0.451220
61.700000,17.772207,17.311928,-0.326088,10.579968,9.982186,-0.328513,-0.700798,-11.555432,-0.441478
61.800000,18.790238,18.287402,-0.322736,10.564916,9.850423,-0.303406,-0.689466,-11.592357,-0.434369
61.900000,19.806296,19.249868,-0.334016,10.534302,9.745512,-0.259381,-0.678812,-11.629094,-0.427008
62.000000,20.804327,20.166525,-0.337306,10.413507,9.555816,-0.286797,-0.666306,-11.665155,-0.420979
62.100000,21.824754,21.098972,-0.346724,10.539898,9.476991,-0.297740,-0.656773,-11.697038,-0.414628
62.200000,22.860552,22.037292,-0.353217,10.486310,9.535843,-0.341339,-0.652307,-11.731355,-0.404904
62.300000,23.888607,22.947869,-0.352798,10.525176,9.300218,-0.256610,-0.637319,-11.764961,-0.400488
62.400000,24.937910,23.882497,-0.369183,10.504029,9.349971,-0.245615,-0.632102,-11.797975,-0.391517
62.500000,25.942593,24.787548,-0.356272,10.388616,9.183750,-0.204624,-0.618928,-11.831995,-0.385079
62.600000,26.950789,25.660240,-0.374302,10.297900,9.038423,-0.300555,-0.608025,-11.863974,-0.378605
62.700000,27.946223,26.542176,-0.382512,10.207243,8.994312,-0.312157,-0.598429,-11.895768,-0.371315
62.800000,28.946958,27.412344,-0.375655,10.202639,8.818373,-0.179483,-0.583221,-11.926106,-0.365243
62.900000,29.974710,28.269463,-0.370092,10.249262,8.719734,-0.096993,-0.572454,-11.954307,-0.359530
63.000000,30.963630,29.129083,-0.342530,10.124083,8.794496,-0.059861,-0.567502,-11.985051,-0.351249
63.100000,31.958504,29.982240,-0.340013,10.070670,8.597367,-0.145622,-0.554293,-12.012273,-0.346079
63.200000,32.951918,30.815016,-0.365877,10.015342,8.339649,-0.245132,-0.538952,-12.038892,-0.341060
63.300000,33.978179,31.612928,-0.362603,9.993969,8.161446,-0.219572,-0.526852,-12.065137,-0.335511
63.400000,34.949492,32.446493,-0.399516,9.944190,8.095440,-0.142700,-0.517829,-12.091017,-0.329640
63.500000,35.925263,33.240160,-0.368071,9.920952,7.963412,-0.103243,-0.506344,-12.115419,-0.324252
63.600000,36.874414,34.030999,-0.391014,9.843554,7.906160,-0.175969,-0.498878,-12.141153,-0.318661
63.700000,37.870811,34.796834,-0.402538,9.746653,7.703033,-0.180786,-0.485668,-12.166674,-0.313472
63.800000,38.841636,35.533403,-0.364626,9.737146,7.378437,-0.054971,-0.468649,-12.189668,-0.308825
63.900000,39.833746,36.244960,-0.346734,9.686188,7.257150,-0.042834,-0.459105,-12.212077,-0.303997
64.000000,40.792027,36.984398,-0.356279,9.560790,7.178071,-0.073237,-0.451338,-12.236224,-0.299310
64.100000,41.735816,37.679956,-0.369735,9.506815,7.069076,-0.122246,-0.442721,-12.257256,-0.295072
64.200000,42.691519,38.363031,-0.404258,9.522399,6.859089,-0.115879,-0.430534,-12.276123,-0.291049
64.300000,43.611212,39.020155,-0.425302,9.427345,6.742595,-0.031631,-0.421874,-12.297509,-0.287189
64.400000,44.567719,39.655234,-0.426579,9.310355,6.457680,-0.192462,-0.409901,-12.319212,-0.282560
64.500000,45.501461,40.272958,-0.427857,9.319251,6.319740,-0.160123,-0.401599,-12.336618,-0.279993
64.600000,46.431739,40.872038,-0.418751,9.225694,6.048032,-0.100483,-0.388841,-12.355785,-0.275602
64.700000,47.354432,41.470997,-0.410303,9.110095,5.939402,-0.090197,-0.382161,-12.374995,-0.273109
64.800000,48.288514,42.058458,-0.378319,9.082837,5.872900,-0.080072,-0.376800,-12.391775,-0.271614
64.900000,49.201758,42.627688,-0.375892,9.112007,5.664489,-0.182195,-0.367657,-12.407783,-0.269407
65.000000,50.148907,43.153765,-0.364058,9.132875,5.338296,-0.100386,-0.355071,-12.422183,-0.265760
65.100000,51.047352,43.668909,-0.385856,8.918283,5.206370,-0.086293,-0.348950,-12.442105,-0.264819
65.200000,51.939939,44.190825,-0.366607,8.888529,5.040012,-0.011977,-0.341865,-12.456520,-0.263937
65.300000,52.814253,44.675330,-0.371441,8.836826,4.653961,-0.117432,-0.329408,-12.472774,-0.260559
65.400000,53.688786,45.137821,-0.365693,8.688562,4.573053,-0.187471,-0.325340,-12.490571,-0.261863
65.500000,54.564361,45.553809,-0.345951,8.556278,4.232443,-0.100702,-0.313925,-12.506154,-0.259454
65.600000,55.423927,45.954254,-0.340455,8.562080,4.088505,-0.164661,-0.308950,-12.519434,-0.261018
65.700000,56.294523,46.364566,-0.316214,8.528673,4.054582,-0.121113,-0.307239,-12.532986,-0.264653
65.800000,57.177603,46.758212,-0.318444,8.523243,3.796007,-0.092103,-0.299315,-12.544897,-0.264759
65.900000,58.019151,47.120175,-0.353417,8.508822,3.597307,-0.223179,-0.292455,-12.558340,-0.266600
66.000000,58.838169,47.447900,-0.349059,8.347771,3.385507,-0.182798,-0.286255,-12.573123,-0.269107
66.100000,59.696089,47.760273,-0.354762,8.410900,3.128212,-0.339783,-0.279301,-12.584648,-0.271046
66.200000,60.501520,48.061313,-0.371901,8.235581,2.977908,-0.230250,-0.274769,-12.598775,-0.275640
66.300000,61.312783,48.335378,-0.372994,8.149159,2.715527,-0.195903,-0.268828,-12.611422,-0.279193
66.400000,62.135720,48.576755,-0.386640,7.960673,2.538215,-0.252895,-0.264243,-12.626778,-0.284848
66.500000,62.947296,48.807820,-0.389445,7.857139,2.298788,-0.225581,-0.258047,-12.639604,-0.289740
66.600000,63.756629,49.027900,-0.405421,7.876377,2.085260,-0.212035,-0.253259,-12.649613,-0.295684
66.700000,64.548261,49.218822,-0.421568,7.785086,1.831479,-0.163149,-0.247752,-12.661128,-0.301621
66.800000,65.336336,49.368894,-0.437570,7.706322,1.602331,-0.186565,-0.242917,-12.673071,-0.308904
66.900000,66.132278,49.502235,-0.429819,7.686046,1.393983,-0.111239,-0.238649,-12.682763,-0.316651
67.000000,66.936275,49.636400,-0.440808,7.705033,1.239211,-0.171726,-0.234990,-12.692701,-0.326288
67.100000,67.717270,49.748860,-0.444513,7.562140,1.065252,-0.130261,-0.232166,-12.705431,-0.336891
67.200000,68.453173,49.836253,-0.431516,7.449922,0.838708,-0.150834,-0.228220,-12.717850,-0.347233
67.300000,69.196213,49.882379,-0.440968,7.387119,0.675500,-0.096587,-0.224883,-12.727883,-0.359153
67.400000,69.952999,49.893231,-0.419479,7.339428,0.300029,-0.022175,-0.218313,-12.736796,-0.367283
67.500000,70.679849,49.899664,-0.416733,7.166610,0.117019,-0.052014,-0.215168,-12.749351,-0.379921
67.600000,71.411024,49.891981,-0.416578,7.125626,-0.037794,-0.154056,-0.212311,-12.760635,-0.393453
67.700000,72.153908,49.860404,-0.414437,7.170477,-0.183341,-0.166023,-0.209861,-12.768893,-0.408111
67.800000,72.866119,49.798094,-0.420716,7.051564,-0.533510,-0.262323,-0.203017,-12.781661,-0.419809
67.900000,73.586627,49.706919,-0.417180,6.917548,-0.842817,-0.204137,-0.197255,-12.792322,-0.432057
68.000000,74.316072,49.608274,-0.417426,6.877407,-1.082943,-0.181166,-0.192941,-12.801066,-0.446175
68.100000,74.996476,49.500692,-0.424466,6.702181,-1.152494,-0.154307,-0.191218,-12.813013,-0.464103
68.200000,75.677790,49.385828,-0.428851,6.709100,-1.328095,-0.188600,-0.187424,-12.822154,-0.480547
68.300000,76.353759,49.213894,-0.438529,6.536241,-1.550795,-0.203001,-0.183069,-12.833887,-0.496155
68.400000,77.035324,49.053332,-0.401695,6.564164,-1.887593,-0.216467,-0.176453,-12.842220,-0.509622
68.500000,77.686803,48.846173,-0.389286,6.436059,-2.077526,-0.282550,-0.172270,-12.853594,-0.526095
68.600000,78.328350,48.621330,-0.402935,6.374472,-2.190230,-0.243257,-0.170021,-12.862790,-0.544403
68.700000,78.969972,48.362019,-0.401599,6.264180,-2.518978,-0.281821,-0.163560,-12.873776,-0.558282
68.800000,79.604536,48.080635,-0.394511,6.184471,-2.761071,-0.127274,-0.157929,-12.882169,-0.573799
68.900000,80.231388,47.814208,-0.361423,6.027521,-2.865654,-0.061068,-0.154879,-12.892596,-0.592005
69.000000,80.836039,47.493070,-0.373337,5.923051,-3.012057,-0.128113,-0.150778,-12.903701,-0.609432
69.100000,81.447780,47.177492,-0.353846,5.903474,-3.240220,-0.136371,-0.145286,-12.912507,-0.624895
69.200000,82.022034,46.840859,-0.347996,5.729988,-3.435607,-0.120359,-0.139870,-12.923828,-0.640228
69.300000,82.596537,46.476786,-0.380140,5.723020,-3.689364,-0.240800,-0.134485,-12.933742,-0.654708
69.400000,83.179472,46.089570,-0.367627,5.653099,-3.824552,-0.275601,-0.130450,-12.943764,-0.670777
69.500000,83.740609,45.669289,-0.386913,5.579525,-4.009264,-0.219129,-0.124535,-12.952762,-0.685517
69.600000,84.309997,45.230850,-0.408976,5.515049,-4.287741,-0.265672,-0.117268,-12.962869,-0.697965
69.700000,84.897890,44.800188,-0.404669,5.411839,-4.507600,-0.178253,-0.110120,-12.972036,-0.711000
69.800000,85.476078,44.327649,-0.395488,5.322406,-4.755168,-0.108739,-0.102770,-12.980706,-0.722870
69.900000,85.998435,43.823883,-0.371642,5.081730,-5.010617,-0.020860,-0.095315,-12.992230,-0.733458
70.000000,86.536899,43.318331,-0.347216,4.962019,-5.064765,-0.120068,-0.091464,-13.004266,-0.747831
70.100000,87.065771,42.776636,-0.346844,4.867279,-5.258720,-0.200004,-0.084660,-13.015105,-0.759104
70.200000,87.558173,42.235250,-0.342951,4.884808,-5.524170,-0.147221,-0.076272,-13.021907,-0.768885
70.300000,88.046014,41.642546,-0.330854,4.698308,-5.769759,-0.192966,-0.068757,-13.034423,-0.777593
70.400000,88.504810,41.037503,-0.337328,4.510644,-5.888430,-0.095959,-0.062653,-13.044243,-0.787853
70.500000,89.032941,40.444731,-0.334901,4.596588,-5.956086,-0.092176,-0.056510,-13.050576,-0.800493
70.600000,89.474140,39.822812,-0.327670,4.561130,-6.238002,-0.150784,-0.046918,-13.059381,-0.807033
70.700000,89.937387,39.146009,-0.340284,4.453450,-6.459021,-0.253159,-0.039966,-13.070245,-0.813779
70.800000,90.385609,38.508438,-0.333570,4.240459,-6.585093,-0.280806,-0.033603,-13.081798,-0.820683
70.900000,90.814990,37.822097,-0.323136,4.195104,-6.743882,-0.211458,-0.025967,-13.088666,-0.828175
71.000000,91.254409,37.122272,-0.303360,4.135698,-6.815806,-0.209955,-0.019049,-13.097306,-0.836701
71.100000,91.702188,36.416300,-0.289039,4.095672,-6.966120,-0.239279,-0.011575,-13.105863,-0.843103
71.200000,92.122131,35.702758,-0.276941,3.944128,-7.161654,-0.318726,-0.003995,-13.115864,-0.846828
71.300000,92.553175,34.970805,-0.277797,3.756731,-7.307415,-0.328570,0.003941,-13.126275,-0.850688
71.400000,92.952050,34.221919,-0.288515,3.699604,-7.536977,-0.361019,0.012750,-13.134316,-0.853386
71.500000,93.329446,33.451796,-0.281465,3.553563,-7.663610,-0.292945,0.020425,-13.142306,-0.857194
71.600000,93.699875,32.644993,-0.290628,3.372417,-7.786366,-0.358600,0.027405,-13.152365,-0.859916
71.700000,94.069134,31.823989,-0.337531,3.310135,-7.972607,-0.434293,0.035578,-13.160743,-0.861767
71.800000,94.428126,30.991202,-0.350956,3.247131,-8.120242,-0.192931,0.045265,-13.164395,-0.864746
71.900000,94.788236,30.170235,-0.370910,3.032277,-8.177664,-0.297222,0.051519,-13.174602,-0.867085
72.000000,95.131802,29.327847,-0.361117,3.063793,-8.389293,-0.160736,0.061864,-13.178653,-0.868684
72.100000,95.448751,28.451307,-0.356086,2.942618,-8.603741,-0.307890,0.069713,-13.188206,-0.867586
72.200000,95.750063,27.559295,-0.343460,2.664921,-8.640018,-0.224859,0.077147,-13.196599,-0.868903
72.300000,96.019690,26.684930,-0.380365,2.673649,-8.763914,-0.382087,0.084946,-13.204721,-0.870453
72.400000,96.276400,25.797003,-0.351269,2.624788,-8.746690,-0.223543,0.093750,-13.208563,-0.875272
72.500000,96.537498,24.938810,-0.353647,2.536974,-8.874813,-0.317024,0.100851,-13.216450,-0.874311
72.600000,96.823179,24.040223,-0.348912,2.398123,-9.044296,-0.306336,0.108953,-13.223769,-0.872252
72.700000,97.056212,23.117098,-0.370346,2.218782,-9.022598,-0.283321,0.115564,-13.231446,-0.874287
72.800000,97.283947,22.209858,-0.362456,2.143042,-9.107108,-0.326691,0.123131,-13.238051,-0.874014
72.900000,97.488103,21.281291,-0.375796,1.999443,-9.280198,-0.341982,0.131528,-13.244411,-0.870396
73.000000,97.723603,20.328447,-0.397028,1.917448,-9.542136,-0.278417,0.140540,-13.247706,-0.864021
73.100000,97.942956,19.367644,-0.427955,1.795857,-9.569032,-0.333979,0.147636,-13.254419,-0.863530
73.200000,98.155634,18.405313,-0.409584,1.677725,-9.651390,-0.229414,0.156144,-13.258845,-0.862072
73.300000,98.330392,17.448127,-0.394488,1.548713,-9.811325,-0.296721,0.162998,-13.264938,-0.857446
73.400000,98.500736,16.488073,-0.412779,1.477653,-9.728666,-0.334069,0.168824,-13.270530,-0.860318
73.500000,98.646976,15.501338,-0.429507,1.322114,-9.799146,-0.364532,0.174763,-13.276688,-0.857648
73.600000,98.805332,14.515950,-0.452505,1.204388,-9.747853,-0.353589,0.180756,-13.281640,-0.858349
73.700000,98.967018,13.523347,-0.464488,1.174115,-9.891385,-0.357100,0.187628,-13.285678,-0.853977
73.800000,99.084489,12.529649,-0.460463,1.025200,-9.923940,-0.291871,0.194420,-13.289596,-0.851578
73.900000,99.178928,11.510729,-0.452486,0.919849,-9.933395,-0.410859,0.200266,-13.295411,-0.850126
74.000000,99.269997,10.496232,-0.422914,0.799725,-10.111005,-0.417067,0.207135,-13.299572,-0.843399
74.100000,99.378736,9.450732,-0.403094,0.689197,-10.169396,-0.389938,0.213391,-13.302378,-0.840272
74.200000,99.466148,8.428512,-0.404612,0.560101,-10.270794,-0.353592,0.218947,-13.305087,-0.834911
74.300000,99.542685,7.353921,-0.399965,0.557654,-10.316500,-0.368111,0.224473,-13.307522,-0.831900
74.400000,99.591010,6.325618,-0.387080,0.263982,-10.238329,-0.317195,0.229085,-13.311538,-0.830443
74.500000,99.624294,5.262962,-0.367054,0.247788,-10.328830,-0.268969,0.234800,-13.312299,-0.825938
74.600000,99.656019,4.251927,-0.358459,0.206041,-10.317380,-0.240828,0.240143,-13.313227,-0.824036
74.700000,99.711995,3.191645,-0.331651,0.120836,-10.363369,-0.336015,0.244367,-13.316871,-0.819646
74.800000,99.723249,2.158684,-0.326243,-0.069893,-10.321292,-0.247746,0.249142,-13.318687,-0.817526
74.900000,99.749679,1.136221,-0.321828,-0.170350,-10.334768,-0.344475,0.252922,-13.322341,-0.813938
75.000000,99.747548,0.066993,-0.303256,-0.331773,-10.360157,-0.214581,0.257909,-13.321916,-0.809842
