timestamp,lat,lon,alt,vn,ve,vd
74.000000,97.537806,11.062346,3.501664,1.053363,-10.308526,-0.088481
74.100000,100.242719,7.487457,2.375117,0.963865,-10.291159,-0.042379
74.200000,99.608238,9.629555,-0.211039,0.818919,-10.409768,0.013355
74.300000,98.598641,4.027549,0.532589,0.892920,-10.427804,-0.033225
74.400000,98.715225,6.599130,0.840859,0.438713,-10.276560,0.058049
74.500000,97.461860,3.161832,1.147047,0.579939,-10.463386,0.100156
74.600000,97.657270,6.984670,-0.314892,0.537556,-10.398810,0.126205
74.700000,100.886720,1.644865,2.434692,0.420596,-10.469784,-0.040326
74.800000,98.492918,2.756431,-0.519606,0.165394,-10.375322,0.154997
74.900000,100.864375,2.868716,0.234068,0.122195,-10.420775,-0.034438
75.000000,99.616334,-2.368225,0.410076,-0.065754,-10.458175,0.216295
75.100000,99.609553,-3.046643,-2.311872,-0.181358,-10.392255,-0.153188
75.200000,100.927511,-1.840557,1.334430,-0.123988,-10.507689,0.059079
75.300000,102.997451,-2.418312,0.225661,-0.212962,-10.377300,-0.126208
75.400000,101.638257,-2.325395,0.243150,-0.568409,-10.474947,0.086324
75.500000,101.567769,-8.029157,-0.971237,-0.584470,-10.294714,-0.006096
75.600000,102.050934,-8.590172,0.635670,-0.709746,-10.271426,0.060328
75.700000,97.533303,-10.018552,0.662237,-0.727830,-10.361872,-0.022505
75.800000,99.481003,-7.370841,1.247788,-0.966987,-10.262982,-0.247031
75.900000,99.538182,-10.808403,-0.206448,-0.863403,-10.252709,0.043770
76.000000,101.033067,-9.753140,1.718142,-1.051240,-10.383390,-0.068656
76.100000,98.548324,-12.804596,1.419340,-1.133871,-10.442071,-0.002478
76.200000,100.106958,-12.218335,-1.303960,-1.133180,-10.051667,-0.060757
76.300000,99.621117,-10.623877,1.959131,-1.481522,-9.986542,0.028958
76.400000,100.036075,-14.815616,-3.013002,-1.706307,-10.141181,-0.093589
76.500000,95.896732,-13.814965,0.771409,-1.540186,-9.833603,-0.116449
76.600000,97.856734,-17.190897,-2.302968,-1.715083,-9.921253,-0.119098
76.700000,99.659466,-16.711471,-1.957993,-1.921950,-9.710478,-0.018023
76.800000,95.701923,-16.327351,0.809650,-1.928711,-9.729370,0.103779
76.900000,96.182798,-19.590686,0.201952,-2.052930,-9.848442,0.022609
77.000000,96.033767,-18.813612,-1.303645,-2.186141,-9.537337,0.151401
77.100000,95.538642,-21.307007,0.628472,-2.252908,-9.363777,0.032455
77.200000,98.280625,-23.671199,0.538032,-2.324024,-9.414749,-0.166086
77.300000,97.036217,-24.594067,0.533353,-2.426986,-9.265261,-0.059084
77.400000,95.269563,-24.969734,-1.265100,-2.463377,-9.200592,-0.199384
77.500000,97.165464,-25.491846,-0.543708,-2.640459,-8.964044,-0.013383
77.600000,95.519408,-25.969158,-1.110662,-2.790833,-9.046746,0.090081
77.700000,97.531378,-27.529397,-0.433467,-2.778407,-8.738403,-0.154393
77.800000,95.908221,-28.055759,-0.087522,-3.038813,-8.682180,0.003302
77.900000,95.301254,-26.952391,1.683143,-3.200592,-8.790461,0.046192
78.000000,94.569787,-28.213805,1.111289,-3.192948,-8.569237,-0.034932
78.100000,95.327320,-30.400696,0.425067,-3.441778,-8.422128,-0.039500
78.200000,93.232517,-30.483878,-2.721216,-3.534486,-8.224301,0.064846
78.300000,96.240932,-29.521031,2.492455,-3.570112,-8.211058,-0.060542
78.400000,96.337497,-32.329734,-3.534458,-3.663306,-7.813746,-0.125335
78.500000,93.715902,-35.838508,-0.687773,-3.509142,-7.864333,0.054274
78.600000,91.424534,-34.113298,1.398289,-3.811061,-7.518427,0.016177
78.700000,91.054210,-34.295667,1.232731,-3.909715,-7.411742,0.075084
78.800000,92.320116,-37.928194,-0.939847,-3.960241,-7.459367,-0.023781
78.900000,91.550214,-37.369719,-1.258007,-4.230625,-7.074145,0.045930
79.000000,93.142552,-34.260806,0.749139,-4.158077,-7.165629,0.120884
79.100000,89.343985,-37.387917,-1.693884,-4.344685,-6.926585,0.139867
79.200000,87.994186,-39.178982,2.863075,-4.596754,-6.625178,-0.022242
79.300000,90.780361,-40.030862,-0.728155,-4.475899,-6.486591,-0.119148
79.400000,89.485776,-40.633196,-0.088508,-4.553678,-6.404430,0.174395
79.500000,88.199930,-41.999674,-0.633990,-5.055517,-6.140268,-0.079787
79.600000,88.300968,-42.070528,-2.234986,-4.672009,-6.108026,-0.058383
79.700000,85.992537,-41.215358,0.876013,-5.016808,-5.900134,-0.151970
79.800000,88.588121,-42.197790,0.120275,-4.895170,-5.465123,-0.017238
79.900000,85.779078,-40.125740,-3.080988,-5.184815,-5.420510,-0.042700
80.000000,84.387622,-44.692237,3.638792,-5.426647,-5.291103,-0.036119
80.100000,87.736704,-42.733516,-0.365941,-5.258369,-5.055707,0.017386
80.200000,85.602149,-44.808552,-0.998861,-5.399792,-4.657696,-0.021340
80.300000,85.423443,-43.126663,-1.549326,-5.422834,-4.663858,0.067344
80.400000,83.837933,-45.535891,-1.192030,-5.620037,-4.555345,0.088109
80.500000,87.698661,-45.024425,3.571595,-5.797864,-4.486809,-0.028530
80.600000,84.124381,-47.050635,-1.737533,-5.780514,-4.046443,-0.086721
80.700000,81.761167,-45.304838,-0.244625,-5.902887,-3.962195,-0.100423
80.800000,81.268637,-46.488502,0.127953,-5.964944,-3.697921,0.185420
80.900000,80.677184,-44.900283,-1.412488,-6.177836,-3.318645,-0.112611
81.000000,79.924632,-47.886028,-0.594070,-6.040177,-3.145634,0.051615
81.100000,79.458600,-45.727908,-0.153814,-6.243018,-3.208069,0.090800
81.200000,79.756564,-49.185759,-0.494271,-6.488606,-2.726315,-0.091863
81.300000,78.888658,-50.350338,3.190256,-6.466755,-2.871596,-0.069792
81.400000,78.186318,-46.125266,-0.978877,-6.559964,-2.337201,0.000137
81.500000,76.396777,-50.539105,-1.596371,-6.520203,-2.159201,-0.086412
81.600000,74.286103,-47.247692,2.654690,-6.575251,-1.995533,-0.011480
81.700000,76.953404,-48.040662,-0.666234,-6.777140,-1.680632,0.198418
81.800000,78.301056,-47.048308,0.850501,-6.704557,-1.563130,-0.047078
81.900000,74.392351,-49.214658,-0.023161,-6.880258,-1.273913,-0.012271
82.000000,75.021912,-49.111461,-0.983111,-7.052295,-1.044615,-0.062208
82.100000,70.738385,-52.855090,0.501986,-6.933192,-0.891316,-0.290255
82.200000,71.628741,-51.659666,-1.012940,-7.232441,-0.393281,0.052725
82.300000,69.378968,-49.869204,-0.082841,-7.228532,-0.442977,-0.075251
82.400000,70.388066,-48.896965,-0.467382,-7.440552,-0.260109,-0.136827
82.500000,69.813894,-47.752103,2.811358,-7.240284,-0.076085,-0.109503
82.600000,71.968847,-49.946646,0.466020,-7.557960,0.388093,0.123318
82.700000,67.674053,-52.997469,2.196442,-7.543048,0.558708,-0.012049
82.800000,68.833360,-49.039298,-0.273044,-7.645619,0.623287,0.028191
82.900000,66.152842,-46.770780,-3.265242,-7.563813,0.759136,0.018337
83.000000,64.180424,-49.140859,0.825925,-7.591605,1.329347,0.212714
83.100000,62.831527,-48.215716,-0.099146,-7.785987,1.243521,-0.066616
83.200000,67.338648,-48.927992,1.168942,-8.016968,1.532588,-0.009233
83.300000,64.320957,-52.279207,1.251121,-7.968012,1.848235,0.127207
83.400000,62.445323,-48.794252,0.179772,-8.090600,1.875635,-0.000563
83.500000,63.772538,-50.910102,1.418429,-8.222493,2.428920,0.063456
83.600000,62.578991,-48.558472,-2.305752,-8.362460,2.299708,-0.024310
83.700000,60.101763,-46.680022,-0.231152,-8.339975,2.832406,-0.026018
83.800000,60.729361,-47.224382,-0.081100,-8.339873,2.779404,-0.268199
83.900000,58.556112,-48.442642,0.264046,-8.402492,2.983277,-0.062572
84.000000,58.304369,-47.306441,-3.141971,-8.609820,3.178703,0.062875
84.100000,58.615741,-47.820863,-0.571870,-8.361687,3.359218,0.030679
84.200000,59.355743,-44.749163,-1.785650,-8.459029,3.564856,0.175751
84.300000,56.084284,-45.847204,-0.545994,-8.672361,3.824930,0.153873
84.400000,55.611759,-47.847012,1.699214,-8.633346,4.065540,0.058023
84.500000,53.576912,-48.105932,0.456436,-8.811487,4.241290,0.157691
84.600000,49.978490,-45.340155,0.781823,-9.153579,4.369298,0.010132
84.700000,49.448804,-44.485266,1.816014,-8.999864,4.661146,0.028147
84.800000,51.336715,-45.816320,-1.689622,-9.119895,4.795422,0.077185
84.900000,47.922542,-42.946145,-3.346125,-9.039220,5.149939,0.055885
85.000000,51.265514,-45.512868,-0.057119,-8.962353,5.319864,-0.218810
85.100000,50.350125,-41.741360,-0.037957,-9.043624,5.551899,-0.087013
85.200000,47.521658,-43.317807,1.227112,-9.186920,5.621000,-0.080214
85.300000,50.282169,-43.061836,-1.362892,-9.162371,5.732078,-0.095267
85.400000,47.848335,-39.263020,-0.135872,-9.187861,5.910055,-0.137354
85.500000,46.363494,-39.714865,2.578655,-9.278629,5.964926,-0.058907
85.600000,44.823905,-40.538067,0.366779,-9.460726,6.263056,-0.034067
85.700000,41.838959,-38.970738,-1.322076,-9.689051,6.294368,-0.072663
85.800000,44.594450,-39.613555,0.552010,-9.425463,6.758769,0.113307
85.900000,41.282016,-37.648292,-3.331127,-9.557429,6.863083,0.045907
86.000000,42.480123,-35.238063,1.364273,-9.683284,7.187856,-0.162820
86.100000,38.787718,-38.075837,0.518256,-9.632785,7.190372,0.126383
86.200000,38.939857,-35.300989,-3.414184,-9.642683,7.080310,0.011467
86.300000,37.087290,-35.554176,1.591142,-9.498224,7.369695,-0.021315
86.400000,37.933470,-34.464690,-1.695758,-9.774303,7.519839,-0.122385
86.500000,39.586584,-34.832527,0.918097,-9.898450,7.783674,0.173321
86.600000,33.825342,-29.036609,1.234654,-9.826606,7.947375,-0.192125
86.700000,34.482258,-33.065331,0.479642,-9.848214,8.068922,0.047659
86.800000,36.882247,-29.268601,-2.359756,-9.977099,8.410311,-0.007856
86.900000,30.423355,-29.220697,-0.635221,-9.895170,8.374327,-0.025799
87.000000,32.155322,-30.569225,0.161925,-10.062692,8.445203,-0.028174
87.100000,29.763015,-25.121205,0.580767,-9.897308,8.499118,-0.048283
87.200000,27.982690,-24.124893,-1.319170,-9.908335,8.527858,-0.098850
87.300000,27.440915,-25.539013,0.228203,-10.116114,8.804729,0.040162
87.400000,26.314409,-27.950543,-0.446626,-10.153369,9.112848,0.004436
87.500000,25.699059,-21.794165,1.431124,-10.150754,9.125218,0.111082
87.600000,24.301205,-23.400328,1.798814,-10.150793,9.179388,-0.054760
87.700000,23.055796,-23.564432,-0.186843,-10.206391,9.416133,0.173012
87.800000,22.377398,-20.453823,2.137841,-10.374660,9.449213,-0.033442
87.900000,24.527582,-19.817772,1.107582,-10.288172,9.498234,0.025002
88.000000,21.291784,-21.005063,-0.154840,-10.305804,9.592817,0.133630
88.100000,21.593993,-17.765261,-2.990394,-10.270171,9.478426,-0.104572
88.200000,18.928468,-17.176909,-1.078019,-10.281234,9.658408,-0.086187
88.300000,19.982825,-19.708517,0.975850,-10.474940,9.944376,-0.209495
88.400000,16.156497,-18.262827,0.496844,-10.193858,9.931484,0.097042
88.500000,16.619457,-15.628902,0.935761,-10.430677,9.826230,-0.016274
88.600000,11.803244,-14.380862,1.520354,-10.406431,10.000782,-0.189894
88.700000,14.633894,-14.599539,0.079801,-10.238625,9.942438,-0.056133
88.800000,13.455983,-13.742529,-0.879340,-10.214441,10.313554,0.114140
88.900000,11.373177,-10.865679,0.881074,-10.314420,10.408113,-0.047053
89.000000,9.492390,-9.033571,-0.125044,-10.177708,10.462532,-0.120324
89.100000,8.517910,-12.709993,-2.979885,-10.449866,10.264779,0.069729
89.200000,7.381492,-10.229488,-0.801287,-10.415229,10.451627,0.241781
89.300000,8.196707,-7.723443,-0.026478,-10.419240,10.417056,-0.034425
89.400000,5.964694,-5.576739,2.183981,-10.527591,10.503837,-0.015977
89.500000,3.755144,-8.417843,1.234045,-10.429979,10.494725,0.033719
89.600000,6.012692,-3.486071,-1.336451,-10.566578,10.446685,0.048165
89.700000,3.013097,-2.450888,1.269486,-10.361069,10.506644,0.152193
89.800000,0.947910,-0.908429,0.161842,-10.387758,10.525288,-0.108214
89.900000,1.273358,0.820716,-1.639714,-10.525548,10.432845,0.040930
90.000000,-1.864095,0.135394,0.679861,-10.344405,10.447899,0.017318
90.100000,-2.042159,1.368432,1.035492,-10.480129,10.778230,0.187497
90.200000,1.591147,1.136313,-1.624778,-10.504372,10.423772,-0.049084
90.300000,-5.967994,2.259021,2.978877,-10.298284,10.492152,-0.005821
90.400000,-2.887668,5.075888,0.647476,-10.595408,10.572429,0.179434
90.500000,-1.993334,5.360697,-0.732363,-10.493256,10.426061,0.102090
90.600000,-7.840989,9.597829,-0.800862,-10.340673,10.318564,-0.134018
90.700000,-6.293701,8.314478,1.185850,-10.402012,10.426332,-0.255231
90.800000,-6.115695,11.502420,1.064987,-10.376539,10.287426,0.185542
90.900000,-7.214858,8.304881,-1.941226,-10.471845,10.241056,0.164453
91.000000,-10.382761,12.348907,-1.582446,-10.476260,10.206805,-0.048792
91.100000,-11.181607,10.986625,-1.047019,-10.534710,10.298640,-0.071244
91.200000,-13.292708,16.712715,2.038927,-10.201323,10.135260,0.025339
91.300000,-10.020032,11.219435,1.807491,-10.364956,9.903540,0.000223
91.400000,-13.032539,15.443376,-1.434318,-10.445779,10.207036,-0.171101
91.500000,-15.797549,14.772894,2.466436,-10.442603,9.826828,0.055823
91.600000,-18.117570,14.510525,-0.386176,-10.299561,9.924055,0.074915
91.700000,-17.158395,18.138315,-2.342351,-10.328005,9.814443,-0.030466
91.800000,-20.322695,20.084310,-3.040497,-10.189183,9.776734,-0.108786
91.900000,-19.488472,20.369969,-3.200331,-10.217686,9.774868,0.021437
92.000000,-20.832542,21.083947,-1.038924,-10.207295,9.748369,-0.143970
92.100000,-21.994841,19.784912,-1.918428,-10.283550,9.572254,0.085154
92.200000,-20.840285,22.316072,0.671243,-10.070444,9.366143,0.052513
92.300000,-21.458977,22.478499,0.713294,-10.208503,9.535919,-0.065285
92.400000,-24.889512,23.013635,-0.165586,-10.090149,9.122473,-0.136776
92.500000,-27.102720,24.786123,1.720007,-10.264213,9.062512,0.071596
92.600000,-28.935790,26.540902,-0.797186,-10.139405,9.050045,0.119181
92.700000,-26.846219,25.981036,-0.361399,-10.124605,8.857480,-0.110054
92.800000,-29.974216,30.326776,-2.538175,-10.034891,8.751393,-0.058878
92.900000,-29.969999,27.055405,3.777451,-10.221452,8.535358,-0.080361
93.000000,-32.438035,26.166779,-0.961122,-9.859144,8.511455,-0.073543
93.100000,-32.436121,30.933645,1.388179,-9.893119,8.318019,-0.233508
93.200000,-33.184484,31.441534,0.539603,-9.932455,8.085790,0.021673
93.300000,-36.093102,28.500927,-1.158504,-9.977063,7.932886,-0.139146
93.400000,-33.900416,35.188773,0.661133,-9.774249,7.833776,-0.071483
93.500000,-36.159536,33.534032,-2.034521,-9.751052,7.817881,0.073500
93.600000,-34.754667,35.931944,-0.509632,-9.760472,7.600398,0.083455
93.700000,-37.248020,34.832665,-0.161324,-9.620034,7.279622,0.134947
93.800000,-40.714120,37.317678,1.864029,-9.869797,7.422123,0.027238
93.900000,-37.753422,37.152087,1.270398,-9.672151,7.120373,-0.014943
94.000000,-38.271933,33.522875,-2.337354,-9.543112,7.092985,0.001778
94.100000,-40.289332,38.263902,2.388201,-9.426813,6.902130,0.113169
94.200000,-42.351050,39.167402,-0.706040,-9.485989,6.741438,-0.016336
94.300000,-44.782112,38.552453,-1.548889,-9.473518,6.522799,0.231779
94.400000,-44.163361,37.636783,-0.114925,-9.412420,6.328363,-0.119210
94.500000,-45.548619,40.783332,1.191467,-9.354805,6.172728,0.039658
94.600000,-48.372931,41.935528,1.241677,-9.298819,5.954444,-0.058799
94.700000,-47.845584,42.659532,-0.052259,-9.000211,5.869175,0.090239
94.800000,-47.172470,43.681669,2.681133,-9.079735,5.512963,-0.026047
94.900000,-48.643780,41.189851,-1.479813,-9.253363,5.341742,0.049672
95.000000,-50.309630,44.183040,0.473843,-9.096165,5.278737,-0.377724
95.100000,-52.761856,43.642227,1.980423,-9.028547,5.061640,-0.056416
95.200000,-49.922787,42.507419,3.097937,-9.069641,4.855057,0.007121
95.300000,-50.772985,44.117272,1.382978,-8.971105,4.456882,0.060034
95.400000,-53.866422,42.526318,2.235817,-8.890993,4.478715,0.022504
95.500000,-54.852329,47.987195,1.531772,-8.805636,4.244655,-0.100099
95.600000,-53.224181,48.791808,-0.504323,-8.701316,4.086058,-0.004973
95.700000,-55.896807,44.850711,0.441868,-8.542052,3.864435,0.103630
95.800000,-57.030577,45.676783,-0.325841,-8.647991,3.620875,0.043598
95.900000,-57.421392,49.392027,0.665285,-8.556545,3.337234,0.094858
96.000000,-60.420635,47.274736,-0.164402,-8.413078,3.334744,0.018076
96.100000,-56.233239,46.089352,0.710761,-8.391785,2.987304,0.034023
96.200000,-61.048727,45.230901,0.825351,-8.410637,2.851007,0.080802
96.300000,-60.428578,49.537647,2.163836,-8.372039,2.507665,0.062039
96.400000,-62.240579,49.290764,1.921393,-8.353363,2.404585,0.069930
96.500000,-62.447513,48.303960,0.552515,-8.106528,2.180736,-0.188667
96.600000,-64.472562,49.849854,-1.774433,-7.946515,1.948222,-0.108092
96.700000,-65.663608,46.948186,0.234608,-7.860508,1.584853,0.175404
96.800000,-65.372213,49.121759,2.014421,-7.703025,1.559140,-0.191519
96.900000,-68.453814,48.983098,-2.621261,-7.883653,1.456771,0.125749
97.000000,-64.774407,51.262736,-3.737738,-7.805645,1.232709,-0.246736
97.100000,-69.590296,47.925705,0.312041,-7.712060,0.848399,0.165886
97.200000,-69.250175,48.656903,0.571718,-7.549774,0.807850,-0.113028
97.300000,-69.195223,50.558642,1.791856,-7.653916,0.499336,0.186103
97.400000,-72.587380,51.575045,-1.007602,-7.460832,0.211469,0.271303
97.500000,-72.270168,50.857373,0.549546,-7.333117,0.128859,0.142504
97.600000,-70.824351,49.590382,-0.284091,-7.234962,-0.181013,0.063675
97.700000,-73.201601,49.448093,-1.494126,-7.145948,-0.623554,0.173189
97.800000,-71.259904,50.923322,-0.575449,-7.308571,-0.725127,0.005635
97.900000,-75.452555,51.025951,-0.746835,-7.015680,-1.037778,-0.250342
98.000000,-73.484188,47.783126,0.034596,-6.987825,-1.096773,-0.042929
98.100000,-74.362825,49.689466,-1.205044,-6.972830,-1.304649,-0.063354
98.200000,-76.402261,49.658408,0.600940,-7.042603,-1.653133,-0.071017
98.300000,-73.707458,49.688387,-0.891439,-6.835490,-1.691285,-0.115447
98.400000,-77.109509,48.546626,-1.605083,-6.723027,-2.028908,0.029567
98.500000,-78.997315,48.687887,-0.667617,-6.571224,-2.101805,0.049825
98.600000,-76.943937,49.190433,-0.630261,-6.398301,-2.445131,0.068385
98.700000,-78.668930,52.078456,0.453504,-6.444873,-2.699532,0.045478
98.800000,-78.425589,46.479890,2.426368,-6.510195,-2.842001,-0.212481
98.900000,-79.761039,48.059404,0.104132,-6.245543,-2.953192,-0.015242
99.000000,-77.767960,46.977106,-0.447429,-6.067498,-3.205109,-0.018244
99.100000,-81.662450,45.893739,2.119800,-6.087971,-3.415964,-0.001728
99.200000,-82.038826,46.855486,-1.453847,-5.801365,-3.605747,0.020017
99.300000,-81.391251,44.620915,-0.785608,-5.766055,-3.942698,0.054351
99.400000,-83.705628,44.828399,-0.570691,-5.678239,-3.992147,-0.127526
99.500000,-84.170206,46.718347,-2.882074,-5.601851,-4.150378,0.139902
99.600000,-83.973116,43.298646,-0.627961,-5.660640,-4.586308,-0.026684
99.700000,-87.386888,42.691715,0.380445,-5.568792,-4.710509,0.120527
99.800000,-86.101538,42.541660,-0.279668,-5.453682,-4.937451,-0.195422
99.900000,-85.048446,41.927865,2.245781,-5.544256,-4.860951,-0.061382
100.000000,-87.581133,44.640684,-0.387464,-5.092728,-5.453942,-0.189398
100.100000,-87.424223,41.487450,0.548846,-4.981994,-5.580600,0.086783
100.200000,-89.622505,41.135204,2.774609,-5.031692,-5.651286,0.242501
100.300000,-85.943460,42.368836,2.578671,-5.115770,-5.747592,0.132466
100.400000,-86.969066,39.712013,0.504993,-4.803113,-6.096024,0.159619
100.500000,-89.928095,39.370819,0.856600,-4.588729,-6.175319,-0.068636
100.600000,-88.072432,40.531342,-0.296205,-4.553057,-6.397163,-0.052204
100.700000,-93.421907,39.719044,1.409980,-4.490203,-6.388853,0.005469
100.800000,-91.722297,40.921527,-1.917427,-4.565962,-6.643949,0.140236
100.900000,-91.711223,38.585827,-1.083142,-4.443984,-6.885116,-0.144228
101.000000,-93.243903,36.576155,1.492012,-4.155043,-6.761126,-0.070426
101.100000,-88.883904,37.701106,-0.006497,-4.111371,-7.154858,-0.063937
101.200000,-93.106310,35.640993,-0.194593,-4.113748,-7.206874,-0.050114
101.300000,-90.698869,36.188752,-0.435131,-3.814974,-7.470354,0.005850
101.400000,-94.227116,34.893587,0.381205,-3.865150,-7.657588,-0.024298
101.500000,-92.741481,32.427029,0.096401,-3.957835,-7.922963,-0.027255
101.600000,-96.086707,32.718221,0.257470,-3.631938,-8.091968,-0.053670
101.700000,-91.063035,32.006040,1.539568,-3.566719,-7.981404,0.086264
101.800000,-95.582309,30.069662,-0.955995,-3.589661,-8.285681,0.005867
101.900000,-92.648502,30.161120,-0.277583,-3.307739,-8.382899,-0.034109
102.000000,-94.756383,32.931626,-1.623381,-3.207105,-8.488289,-0.093720
102.100000,-94.205885,28.800450,-0.516736,-2.968568,-8.578798,-0.034926
102.200000,-95.912377,27.196439,0.748362,-3.057007,-8.706008,-0.080931
102.300000,-97.113311,24.860873,0.554988,-2.942116,-8.684445,0.085415
102.400000,-98.244803,25.920263,0.103143,-2.852506,-8.940267,0.070984
102.500000,-97.862310,25.409206,0.623948,-2.701623,-9.077667,0.012279
102.600000,-93.668613,25.440220,-1.854274,-2.389322,-9.272629,-0.000360
102.700000,-98.190195,23.486972,-0.133269,-2.697159,-9.236234,-0.070984
102.800000,-98.934867,20.250473,0.755764,-2.436096,-9.516745,-0.040440
102.900000,-96.980936,19.625217,-1.284414,-2.205130,-9.338968,-0.106227
103.000000,-99.180234,21.604784,1.019537,-2.236646,-9.459429,0.081908
103.100000,-98.280132,20.515885,-0.014158,-2.095304,-9.753767,0.038712
103.200000,-97.120852,18.070695,-0.614586,-1.865777,-9.826171,-0.015713
103.300000,-100.492575,19.731933,-0.335584,-1.848269,-9.890215,0.058143
103.400000,-100.520076,16.693874,1.407815,-1.760269,-9.842610,-0.080530
103.500000,-99.180687,16.536115,0.398949,-1.690031,-10.021622,-0.032401
103.600000,-98.759205,14.224525,-1.918024,-1.509012,-10.049754,0.044789
103.700000,-98.760505,13.751387,-0.880157,-1.364454,-10.237306,-0.034394
103.800000,-98.384308,14.320445,-1.023745,-1.205169,-10.108364,-0.013175
103.900000,-99.526223,12.432283,0.924674,-1.244404,-10.088792,0.044013
104.000000,-99.931850,10.308984,0.390513,-1.077556,-10.126704,-0.045282
104.100000,-100.075009,10.545278,2.285550,-0.915017,-10.187087,-0.144289
104.200000,-99.872260,9.966866,-1.172586,-0.944475,-10.089346,0.056572
104.300000,-98.962550,4.859869,-3.176520,-0.918360,-10.401372,-0.024506
104.400000,-101.232121,7.891227,-1.768243,-0.752794,-10.382404,0.006335
104.500000,-98.975954,7.580662,0.073377,-0.605820,-10.596876,-0.058705
104.600000,-97.536642,3.530639,-0.739181,-0.417326,-10.514318,-0.060408
104.700000,-97.881586,2.032710,-1.030466,-0.363700,-10.447299,0.083427
104.800000,-98.924375,3.943055,1.995790,-0.122128,-10.310221,0.075396
104.900000,-99.741748,-1.340220,1.658265,-0.146250,-10.465055,0.155758
105.000000,-100.048022,-0.780293,0.725224,0.068083,-10.458844,0.118490
105.100000,-101.953970,-3.356565,-2.188084,0.044581,-10.358424,-0.168169
105.200000,-99.029057,-3.876128,-0.074714,0.205941,-10.502503,0.119176
105.300000,-99.711179,-5.075351,0.744983,0.357001,-10.363345,0.126664
105.400000,-100.004805,-6.761126,1.831188,0.356558,-10.404707,0.039528
105.500000,-98.928679,-3.462591,-1.950056,0.398293,-10.485713,0.021620
105.600000,-100.616999,-6.500373,0.976839,0.559954,-10.535183,-0.115827
105.700000,-98.369579,-5.571718,1.375789,0.764111,-10.455328,-0.018330
105.800000,-99.160336,-6.325105,-0.236556,1.023428,-10.144359,0.016135
105.900000,-99.337484,-10.811769,-0.906315,0.964679,-10.362781,-0.271081
106.000000,-100.740876,-13.527801,-0.400620,1.044708,-10.182562,-0.121719
106.100000,-98.345583,-8.438047,-1.273524,1.209067,-10.212942,0.118989
106.200000,-100.323260,-11.601367,-0.376625,1.382011,-10.009661,-0.124310
106.300000,-99.341815,-13.462908,-1.312835,1.392101,-10.122354,0.012541
106.400000,-99.375140,-13.492152,2.492560,1.617890,-10.107259,-0.036283
106.500000,-96.734714,-15.407365,-1.144794,1.509571,-10.017156,-0.081216
106.600000,-98.684268,-17.254990,1.256318,1.720932,-9.853319,0.033214
106.700000,-96.317939,-14.565825,0.756124,1.778243,-9.865075,0.101598
106.800000,-98.960120,-19.108633,1.137715,1.915742,-9.614130,-0.123261
106.900000,-97.722927,-15.411585,1.480158,2.149482,-9.763551,-0.103554
107.000000,-96.740731,-22.986156,0.893064,2.287725,-9.564312,-0.145046
107.100000,-96.779963,-20.061217,0.180575,2.268015,-9.503560,0.049348
107.200000,-94.860783,-20.293538,1.950365,2.489377,-9.437408,-0.067558
107.300000,-94.907434,-24.979493,-0.996338,2.487420,-9.269054,0.180907
107.400000,-98.127608,-24.663856,-0.408666,2.634642,-9.045028,-0.104139
107.500000,-97.068578,-24.320954,-0.752262,2.722961,-9.107408,-0.055027
107.600000,-96.540780,-27.158091,-0.390764,2.807537,-9.024078,0.028843
107.700000,-97.975937,-27.161140,-0.295110,2.986739,-8.816135,0.004807
107.800000,-95.859243,-28.627994,0.085778,2.923344,-8.647195,0.041233
107.900000,-95.400191,-31.355148,-0.798066,3.223960,-8.531833,0.095463
108.000000,-91.940228,-31.735988,0.710478,3.284539,-8.429189,0.086130
108.100000,-96.603511,-31.110240,0.347336,3.396085,-8.333819,-0.090215
108.200000,-97.229216,-32.313786,3.657580,3.565602,-8.304974,0.085301
108.300000,-94.245945,-33.143242,-1.307992,3.497579,-7.982442,0.151160
108.400000,-92.040710,-31.350038,-0.633798,3.549258,-7.987334,0.006830
108.500000,-92.553414,-34.191570,-2.588038,3.653462,-7.758725,-0.019964
108.600000,-92.899847,-36.814643,-1.262162,3.748145,-7.731155,0.054209
108.700000,-92.025608,-34.812333,-0.182805,3.954903,-7.504007,-0.111868
108.800000,-92.619335,-33.799403,0.853437,4.148611,-7.307263,-0.019914
108.900000,-93.514322,-37.415377,1.608881,4.173313,-7.167978,-0.210648
109.000000,-89.498187,-37.993946,1.938055,4.319801,-6.883342,0.048251
109.100000,-89.980339,-40.604053,-0.611479,4.432699,-6.888661,0.185226
109.200000,-89.598169,-38.290916,0.151992,4.528214,-6.751988,0.131036
109.300000,-91.693787,-39.850194,0.206094,4.418867,-6.446059,0.021950
109.400000,-87.901302,-39.584770,1.652007,4.537228,-6.174406,-0.055136
109.500000,-88.032626,-38.528855,1.014193,4.768098,-6.155546,0.054243
109.600000,-88.375955,-44.220826,0.972142,4.865041,-5.859566,0.027983
109.700000,-88.215071,-41.511765,-1.208156,4.790754,-5.781118,-0.017905
109.800000,-88.364352,-42.579251,0.265128,5.142901,-5.693526,0.187500
109.900000,-84.451561,-42.529698,1.078718,5.048056,-5.267130,0.050951
110.000000,-84.129190,-43.627697,-0.683081,5.219441,-5.259145,0.040748
110.100000,-87.665302,-43.364627,3.485926,5.324847,-4.923726,0.019067
